,0,1,2,3,4,5
361,0.21030995,0.033261564,0.009393234,0.004038649,0.0112628555,0.025821866
362,0.15626706,0.05645172,0.007834036,0.004915905,0.01160797,0.02295179
363,0.19265065,0.035103273,0.008234146,0.0047188397,0.0110869715,0.029306343
364,0.17486015,0.05178725,0.010125039,0.0042855763,0.015541606,0.018714512
365,0.13979027,0.0497139,0.00903267,0.005627124,0.013820182,0.021085639
366,0.21475253,0.033349164,0.009216099,0.0050063306,0.011242191,0.02857604
367,0.17908421,0.039727844,0.009586599,0.0047413683,0.014496875,0.021734718
368,0.17802997,0.0524784,0.0097543085,0.0044223634,0.011577598,0.02210498
369,0.19289528,0.043754265,0.007777356,0.0047140294,0.0107942475,0.026985088
370,0.23076059,0.033751138,0.008893776,0.004542009,0.012140608,0.027509775
371,0.21522915,0.041667826,0.009403728,0.0043329005,0.013303724,0.019899217
372,0.22375347,0.03456172,0.009263329,0.0042666704,0.013129683,0.02111902
373,0.2170497,0.04980212,0.009953231,0.004705752,0.012844567,0.022839045
374,0.21440306,0.037776247,0.008688738,0.0041999836,0.011635423,0.024845079
375,0.18947834,0.036640014,0.008866786,0.0045162644,0.011275074,0.023615452
376,0.2193218,0.04233466,0.00990821,0.0049664993,0.014533531,0.02512825
377,0.21892063,0.038244095,0.008770987,0.0048423894,0.011126339,0.022475589
378,0.20710252,0.036950007,0.008552195,0.005454857,0.013004114,0.021710895
379,0.19752015,0.043477524,0.008556251,0.004942022,0.009036179,0.030857584
380,0.17031878,0.056304667,0.008321628,0.0044760182,0.012404259,0.024673449
381,0.21321245,0.04153167,0.009207999,0.0045122383,0.014688512,0.021730375
382,0.21471795,0.035304543,0.008315169,0.0044629974,0.0120576015,0.024015713
383,0.16473259,0.046488997,0.0087105315,0.005691409,0.013828697,0.021498516
384,0.21964519,0.031532347,0.009119444,0.0045823283,0.011995364,0.022074264
385,0.1926699,0.03950742,0.00856839,0.0047778697,0.014118518,0.020445995
386,0.2190845,0.03912438,0.008950721,0.0044731214,0.012015992,0.025409589
387,0.23226765,0.04045593,0.009984253,0.0044025076,0.013350248,0.022169262
388,0.19657154,0.04430608,0.008825596,0.0042957966,0.0121954195,0.021043317
389,0.18417037,0.038869154,0.009008634,0.004751665,0.012499389,0.020427437
390,0.16551279,0.05528036,0.008417458,0.0054856963,0.011755653,0.024005702
391,0.17647721,0.03950989,0.009242846,0.005629275,0.014450372,0.019926827
392,0.1647476,0.045241144,0.009233278,0.0060686655,0.013286878,0.020840257
393,0.18301114,0.042764146,0.008840843,0.0049224263,0.010953077,0.029945424
394,0.1918081,0.053460285,0.008697671,0.004385267,0.012654942,0.023480527
395,0.20291844,0.03264906,0.009231373,0.004988415,0.012755824,0.025181212
396,0.18545738,0.03278131,0.011016246,0.006603033,0.013082329,0.018912228
397,0.23268671,0.035583053,0.009274513,0.0042587747,0.012321236,0.021668056
398,0.19267486,0.04211219,0.0087169325,0.005083311,0.012549616,0.019452464
399,0.20637466,0.032209735,0.009146097,0.0049398905,0.012909549,0.022655137
400,0.17948599,0.03674392,0.009321459,0.0047906456,0.012688481,0.022864515
401,0.20709565,0.040040065,0.008464011,0.004911564,0.011284828,0.026095964
402,0.17215098,0.04317521,0.008818954,0.005187749,0.010765986,0.022059992
403,0.21518053,0.034307294,0.008345693,0.0054126163,0.013456736,0.023153627
404,0.19700252,0.034950558,0.00892819,0.0040045455,0.011366648,0.030456005
405,0.18786722,0.04084132,0.009953063,0.0051168934,0.012678486,0.022409443
406,0.19101562,0.03890469,0.008813492,0.0046510687,0.011137805,0.026259141
407,0.18065743,0.045281246,0.009518412,0.005230322,0.010684842,0.022136936
408,0.24443604,0.041115295,0.008517236,0.0049051126,0.01464007,0.021109292
409,0.14545697,0.043009777,0.008842092,0.0054023657,0.015313781,0.020090068
410,0.19667782,0.029517492,0.009069129,0.004982539,0.012472039,0.02231869
411,0.17176235,0.04430477,0.010434032,0.0051246043,0.014160459,0.018397415
412,0.19586904,0.042483654,0.008378722,0.0046025324,0.011712256,0.021523265
413,0.18166569,0.053725,0.010140644,0.0060046376,0.015568571,0.017563894
414,0.19101167,0.0444206,0.010082574,0.004586796,0.012505265,0.022296777
415,0.20946853,0.034218084,0.008881474,0.004367005,0.011556074,0.027042842
416,0.22220103,0.046134632,0.008658824,0.004736726,0.00991038,0.024562659
417,0.18863584,0.03808138,0.00840578,0.004722948,0.011840075,0.021446956
418,0.22078419,0.043681856,0.008745042,0.004026664,0.011162546,0.025570037
419,0.23643437,0.03471236,0.0088918,0.0050384984,0.01145596,0.023464143
420,0.2241217,0.04085762,0.008768103,0.004868651,0.014072801,0.023260973
421,0.2001488,0.03868151,0.009070214,0.004778033,0.012629099,0.020727308
422,0.17750287,0.04109381,0.008672213,0.0050399974,0.011521311,0.02340079
423,0.19039297,0.031241203,0.0089417575,0.0046954188,0.012601462,0.022336988
424,0.20429799,0.03609777,0.008680026,0.004524446,0.012294242,0.023177927
425,0.17086177,0.041556414,0.008349068,0.0043235547,0.0121106105,0.023245763
426,0.18626839,0.040089697,0.009852447,0.0053497753,0.012486266,0.01953616
427,0.2080776,0.038846154,0.008675092,0.0046650274,0.011132942,0.023337778
428,0.16460459,0.057065956,0.009155878,0.004407564,0.012431288,0.0200709
429,0.23797151,0.035702035,0.009444463,0.004514269,0.010940052,0.028419478
430,0.21325205,0.03952224,0.010488873,0.005200179,0.0129765775,0.020053977
431,0.20461197,0.039160833,0.008749242,0.0048150667,0.014934678,0.023481341
432,0.19875848,0.044314925,0.008449693,0.00466652,0.010641009,0.022221008
433,0.19423534,0.03296681,0.00918055,0.004928718,0.013325648,0.020419896
434,0.20094095,0.045294996,0.009324458,0.0047754715,0.012901955,0.019620229
435,0.19541113,0.045558523,0.008147509,0.0048637097,0.011858506,0.02101168
436,0.20496029,0.03572156,0.00869959,0.004468384,0.011950137,0.02428188
437,0.18482417,0.034970343,0.008523404,0.0041685756,0.013502175,0.025731578
438,0.19837727,0.033925645,0.009542917,0.005943097,0.015642488,0.019570112
439,0.18211202,0.036330726,0.009086561,0.004790111,0.01283172,0.02523242
440,0.2314872,0.03622867,0.009571389,0.0047825975,0.011663961,0.023487756
441,0.22028081,0.039402306,0.009334432,0.0047793393,0.012479582,0.02125791
442,0.15732734,0.038718108,0.009721882,0.0063299895,0.018199582,0.021306988
443,0.19402628,0.038630556,0.009335344,0.0052110213,0.011420616,0.020148763
444,0.14083572,0.055003665,0.008044801,0.004993435,0.011033611,0.024212634
445,0.16766472,0.038498797,0.009516034,0.0046644825,0.011956918,0.021885268
446,0.20282158,0.03735661,0.008477376,0.0044771363,0.011620418,0.021404365
447,0.18615809,0.048898786,0.008766756,0.004378797,0.0104709435,0.02391465
448,0.22230874,0.03770332,0.009047271,0.0050070668,0.012795626,0.021344356
449,0.23313877,0.031189978,0.0082977805,0.005656646,0.012100751,0.024344683
450,0.21034634,0.038805235,0.008704725,0.0053826245,0.014335635,0.023838036
451,0.20932142,0.038890153,0.010016237,0.0046477015,0.012525597,0.019436995
452,0.14891757,0.03989036,0.008078459,0.0047459383,0.012738878,0.022607738
453,0.20554337,0.042175423,0.009457341,0.0044501033,0.010416298,0.022695884
454,0.18905161,0.039820634,0.010046837,0.0055249613,0.012103578,0.020467134
455,0.17294538,0.039339997,0.010018994,0.004736052,0.011834721,0.022726627
456,0.2034694,0.035518866,0.009276415,0.005130145,0.013766797,0.02396411
457,0.23255895,0.03640218,0.0090925,0.0048762113,0.010907162,0.022570858
458,0.21345928,0.032064814,0.008685399,0.004956038,0.013474263,0.023208024
459,0.21607469,0.033707436,0.008708997,0.0045726835,0.012222845,0.022940276
460,0.21186495,0.032544162,0.009073197,0.0047085583,0.013357989,0.020950392
461,0.20096874,0.04137894,0.00841659,0.004520629,0.011015129,0.023063937
462,0.18627131,0.03531132,0.008924437,0.0051545347,0.012298133,0.024271604
463,0.225435,0.041356344,0.008878465,0.0041144188,0.011929402,0.021261834
464,0.18842703,0.037770398,0.009666897,0.0042550233,0.012626055,0.01975167
465,0.2362394,0.04109947,0.008919233,0.0053758565,0.013593788,0.02414657
466,0.17931677,0.03716656,0.008378884,0.004912144,0.012293612,0.020495776
467,0.22242996,0.033550367,0.008409351,0.005107954,0.010826105,0.025701078
468,0.23088151,0.034184758,0.008856475,0.0042322064,0.013097378,0.022176405
469,0.22647303,0.035081614,0.009077279,0.004364659,0.0120688705,0.020465821
470,0.2109109,0.033039253,0.0090423515,0.004207429,0.011534227,0.026524128
471,0.28219312,0.03592371,0.009566277,0.0052418117,0.012130074,0.022738349
472,0.20529294,0.040064648,0.0089505045,0.00492312,0.011663202,0.02589155
473,0.18593213,0.0432253,0.009338074,0.0045781475,0.011367912,0.020783946
474,0.16811596,0.041576896,0.008820334,0.005483106,0.016622677,0.018953204
475,0.19754802,0.03854751,0.009277366,0.0047556874,0.012779042,0.022643536
476,0.2127191,0.035791416,0.009037473,0.00412617,0.012566137,0.020962656
477,0.23124178,0.032284692,0.008716842,0.005132789,0.012647283,0.029040886
478,0.20987505,0.044693716,0.010201339,0.004372212,0.012916283,0.01918351
479,0.16432072,0.039551593,0.009802983,0.005475625,0.012918302,0.02018866
480,0.2086706,0.033785667,0.008955869,0.0044898465,0.011716458,0.022994878
481,0.19892198,0.031453256,0.008846184,0.004865997,0.012440225,0.02250857
482,0.21101323,0.048678957,0.009210789,0.0047985087,0.01111353,0.022741418
483,0.19076584,0.047673095,0.008893558,0.0043345713,0.00998309,0.024728317
484,0.23770916,0.034447916,0.00920944,0.0042354753,0.011730806,0.02298655
485,0.19671702,0.03603946,0.008180014,0.004769198,0.012615858,0.021644443
486,0.23431364,0.034099262,0.0083472645,0.004555063,0.012423306,0.021124452
487,0.21602744,0.03568902,0.008401573,0.0051073288,0.010241523,0.024455996
488,0.19778939,0.03395752,0.008833985,0.0049332315,0.012178045,0.02304043
489,0.17908365,0.051018033,0.008212341,0.004833317,0.012712757,0.023072394
490,0.18469304,0.04022154,0.008844888,0.00461268,0.010368332,0.027298866
491,0.19760707,0.04092307,0.008695513,0.004513125,0.01222676,0.021115521
492,0.19833963,0.033891764,0.008221913,0.0048814225,0.0120442435,0.02312334
493,0.21332894,0.041710403,0.008817483,0.0045831613,0.014021005,0.020861426
494,0.20205127,0.031632245,0.0107552195,0.0045853155,0.012193305,0.023134405
495,0.22374743,0.034766313,0.008505333,0.005353372,0.012596806,0.026290152
496,0.19933912,0.039318435,0.008649299,0.004586824,0.01165713,0.024256667
497,0.1881652,0.036846418,0.008890241,0.0060663046,0.010876664,0.020972345
498,0.23251778,0.033924285,0.008974086,0.0040037204,0.011273661,0.029414635
499,0.21108103,0.043575212,0.009713365,0.0045473548,0.014751826,0.019971624
500,0.19629489,0.052697785,0.009010788,0.0047833896,0.013134738,0.022826087
501,0.22213367,0.038749605,0.008561284,0.006010503,0.012051065,0.024116576
502,0.22160727,0.03442511,0.008188421,0.0045061335,0.012089914,0.026357917
503,0.2267894,0.04117945,0.007975762,0.00484304,0.011406767,0.025085665
504,0.21526296,0.04080017,0.008537826,0.0051533123,0.0132580465,0.021097573
505,0.23551103,0.033197504,0.008343089,0.004464307,0.011247043,0.030706301
506,0.17519642,0.048388213,0.008977543,0.004828026,0.01180686,0.022491276
507,0.21034952,0.037577443,0.009952193,0.0043048374,0.010992457,0.0228844
508,0.1719831,0.04454137,0.009094104,0.0045619565,0.011301259,0.021978317
509,0.1935996,0.035175208,0.008112011,0.0046701096,0.010385148,0.024479467
510,0.16306123,0.041078616,0.008592067,0.0051079053,0.012030916,0.023169056
511,0.25218415,0.031317268,0.007988237,0.004637464,0.010559836,0.029697161
512,0.20545013,0.035975285,0.009545427,0.004477787,0.011333548,0.02347656
513,0.19634098,0.043882985,0.009535181,0.00451923,0.012311491,0.023191886
514,0.18935548,0.036786493,0.010430551,0.005105187,0.012303457,0.022026183
515,0.19138464,0.048700403,0.0088238735,0.004649422,0.010723603,0.025476826
516,0.215196,0.03369996,0.008836916,0.0046848296,0.013263468,0.02171296
517,0.21977256,0.04154226,0.009314601,0.005191239,0.013857156,0.0216219
518,0.20520383,0.040456116,0.009477339,0.004480538,0.012206798,0.021072917
519,0.18645263,0.05063348,0.010857253,0.004953414,0.013068405,0.01991735
520,0.15360217,0.04819162,0.00998317,0.005634482,0.013287866,0.01856845
521,0.20487775,0.03793826,0.01017982,0.005131221,0.012279756,0.022557102
522,0.19001506,0.037509713,0.010783275,0.005480818,0.012444906,0.018952016
523,0.22570911,0.03775372,0.008162864,0.0046079927,0.012355015,0.027133964
524,0.18056543,0.050015632,0.008522368,0.005104417,0.0123331025,0.022201313
525,0.19835904,0.041752063,0.009106487,0.005461929,0.013077565,0.01996401
526,0.16012537,0.057024613,0.009097043,0.00498165,0.011810999,0.021291304
527,0.19620015,0.050235562,0.008636735,0.005791932,0.011761775,0.022671847
528,0.15222842,0.05958054,0.010867232,0.006525976,0.014578981,0.021767277
529,0.22436526,0.03155265,0.008925288,0.00427594,0.011299224,0.024992082
530,0.16994278,0.0449767,0.008963952,0.004820984,0.01180261,0.022281485
531,0.24884418,0.039986927,0.008932457,0.0045807865,0.01251756,0.025522413
532,0.14146447,0.058956537,0.008256661,0.0047968947,0.011865934,0.021524748
533,0.19336185,0.030552885,0.009381452,0.00488022,0.011784505,0.025091024
534,0.20566161,0.036654074,0.008520805,0.0043714275,0.011937093,0.025008691
535,0.19776241,0.047646303,0.008862425,0.0042114225,0.011462901,0.024424253
536,0.2094607,0.046621464,0.008913347,0.0051876996,0.0121432,0.020803168
537,0.21780561,0.039447077,0.009475459,0.0043901666,0.012704525,0.022785187
538,0.18969375,0.04114997,0.009585666,0.0045362217,0.0129277725,0.020901272
539,0.2318332,0.038096316,0.008045398,0.0047490927,0.012186553,0.023076339
540,0.1946191,0.04251088,0.007663336,0.0052628787,0.012206396,0.026307119
541,0.18676783,0.044069473,0.009304705,0.005056871,0.011974653,0.021983586
542,0.18490463,0.03983166,0.009592984,0.004901346,0.014038836,0.018930785
543,0.17359087,0.0494939,0.008476334,0.0044626733,0.010279706,0.024709305
544,0.21323802,0.03859335,0.008515944,0.00433207,0.011155096,0.024080288
545,0.16514353,0.04161483,0.009770991,0.006536307,0.015246702,0.019699892
546,0.22456391,0.03961777,0.009116535,0.0045098695,0.011740987,0.026530752
547,0.19113638,0.044272233,0.009362164,0.005715508,0.017155776,0.018487008
548,0.21163039,0.041700363,0.008498604,0.004386666,0.0114234965,0.020683039
549,0.18668273,0.042231895,0.008736812,0.0042106165,0.011455057,0.02644406
550,0.20769468,0.034798823,0.008542154,0.0044825417,0.012685698,0.022350503
551,0.20524505,0.03746603,0.010924316,0.0065018265,0.014930567,0.019111563
552,0.2622624,0.030736703,0.009216361,0.004436494,0.011591788,0.02644382
553,0.19793265,0.037559804,0.009536708,0.004582461,0.012567505,0.023855662
554,0.14938076,0.0523632,0.009446029,0.005057193,0.012104046,0.020623717
555,0.2183713,0.034615804,0.00877504,0.004753061,0.012537527,0.022116918
556,0.22349615,0.039248683,0.007992572,0.004638175,0.012036156,0.025093744
557,0.241255,0.03278971,0.00911176,0.005132633,0.01586233,0.022138469
558,0.21755749,0.044638596,0.010151061,0.005649468,0.013512329,0.019507434
559,0.21708524,0.03123876,0.0082577355,0.0050879433,0.011340647,0.02730649
560,0.17614517,0.051068775,0.007892078,0.005287761,0.011674883,0.02356214
561,0.20598118,0.031651065,0.008540575,0.0048277373,0.01255463,0.02359401
562,0.19321853,0.035353426,0.009147506,0.0045292918,0.01141419,0.021957776
563,0.18675324,0.03504754,0.008708524,0.0051707253,0.012908851,0.02703612
564,0.22305705,0.03195229,0.009362726,0.0051306416,0.011628861,0.023090942
565,0.19755898,0.039284155,0.008345938,0.0049589644,0.012153179,0.02016891
566,0.21606055,0.034964006,0.0083911,0.0045783715,0.010616279,0.023630008
567,0.20485458,0.033011694,0.008879661,0.004487752,0.012483331,0.026878385
568,0.1910304,0.03948836,0.008864092,0.004808217,0.012573873,0.020444848
569,0.18058287,0.0406629,0.009325899,0.0060565947,0.012282649,0.02066865
570,0.20520946,0.04778712,0.008314257,0.0047450424,0.011024592,0.026580965
571,0.21949692,0.04123921,0.008543886,0.004651625,0.010618582,0.029863903
572,0.14955579,0.05751372,0.008841771,0.005193239,0.011115512,0.024827275
573,0.17636526,0.04476384,0.009784758,0.004610025,0.011541165,0.021892164
574,0.17667353,0.047649156,0.010484891,0.0052967775,0.013684605,0.01896617
575,0.232954,0.03758398,0.00961204,0.0048257536,0.011741546,0.021710005
576,0.20103453,0.03886485,0.008618994,0.00442297,0.013072206,0.022876343
577,0.1927741,0.034505982,0.008957977,0.004845419,0.012224261,0.021630041
578,0.19449341,0.04849816,0.010006157,0.004564662,0.010915726,0.024350597
579,0.1908738,0.043103963,0.009782929,0.0042955275,0.011756611,0.021452826
580,0.19667858,0.04337983,0.008770806,0.0043031047,0.010929789,0.022303857
581,0.20597324,0.031789906,0.009873085,0.0049183946,0.012826122,0.02316995
582,0.20902395,0.044625707,0.008569979,0.005269443,0.012428332,0.023610285
583,0.2073808,0.041606683,0.008742239,0.004826372,0.011455122,0.02291086
584,0.22990954,0.04114324,0.009140136,0.004594448,0.012016461,0.021169377
585,0.21770956,0.034484286,0.008462534,0.004721971,0.011685568,0.025864363
586,0.17495061,0.051517144,0.008799344,0.0051220227,0.011048783,0.01999357
587,0.20134579,0.03956974,0.008561163,0.004859165,0.013078267,0.023680061
588,0.16494934,0.040621776,0.009385888,0.0053240075,0.012074608,0.022137953
589,0.23710747,0.032869894,0.0087156715,0.004520127,0.013247002,0.02941533
590,0.21815616,0.031467147,0.008477672,0.004473533,0.011083361,0.024448121
591,0.20577925,0.04251278,0.009253611,0.004312517,0.010607897,0.023547314
592,0.1797691,0.039734665,0.008629268,0.005025006,0.0135128945,0.019438794
593,0.25178176,0.034059346,0.009063432,0.004104318,0.011257933,0.026693631
594,0.17552024,0.03912864,0.008739533,0.0045251376,0.010915746,0.029074654
595,0.25431386,0.03305827,0.00898931,0.0046345284,0.012469033,0.029788427
596,0.24018766,0.031674016,0.008684294,0.0045471843,0.011868115,0.026998727
597,0.21339029,0.036386136,0.009508958,0.004563128,0.013158469,0.022511551
598,0.1657975,0.058604587,0.008425776,0.004826441,0.012675269,0.024534816
599,0.2196133,0.041762218,0.009757086,0.00410228,0.011379333,0.02304655
600,0.19928037,0.040039077,0.00863292,0.004511234,0.012808396,0.023027392
601,0.21043405,0.034702066,0.009139695,0.004530053,0.012730209,0.023058223
602,0.22051455,0.043724913,0.009189164,0.0047381315,0.012588196,0.022574076
603,0.20424615,0.036010012,0.008690948,0.0044862824,0.012359408,0.021163275
604,0.21516913,0.040512834,0.009463705,0.004753517,0.011095838,0.022833528
605,0.17921688,0.040212683,0.008409303,0.005571137,0.015142514,0.022594618
606,0.17995808,0.041179936,0.009548218,0.0048053106,0.012114,0.020438852
607,0.19713107,0.04188892,0.008050754,0.0046123387,0.012488159,0.023372719
608,0.2540376,0.03384865,0.008564972,0.0046451143,0.010544517,0.026143014
609,0.15900652,0.038768914,0.009005101,0.005164932,0.013776822,0.020272583
610,0.21885219,0.035518188,0.009119578,0.0039252164,0.011391269,0.025847288
611,0.20368625,0.03891792,0.010139032,0.0045915223,0.012556096,0.022712167
612,0.18494913,0.047433767,0.008646335,0.0049246456,0.010393591,0.0264433
613,0.20183305,0.039186012,0.008774271,0.005173235,0.013064419,0.019960592
614,0.21922688,0.048367675,0.011649996,0.004300323,0.013096794,0.018759152
615,0.19391233,0.0324054,0.009160352,0.0050785257,0.012905406,0.022122985
616,0.17809863,0.04981117,0.010103288,0.005139206,0.013604367,0.01855463
617,0.23813297,0.03704744,0.009236525,0.004989918,0.011564645,0.024411617
618,0.22261706,0.04156156,0.00902734,0.004003779,0.012781941,0.021566525
619,0.21956997,0.034326177,0.008476967,0.0049338024,0.0110597415,0.024243122
620,0.16732158,0.039146014,0.009633402,0.0046680416,0.013039402,0.021704495
621,0.1763987,0.04254948,0.007773384,0.0051655546,0.014576996,0.020574417
622,0.22861585,0.035847753,0.00930686,0.004890601,0.013410605,0.021324111
623,0.19514029,0.036526207,0.007972476,0.004690964,0.012566316,0.024889005
624,0.18737921,0.054175787,0.008700919,0.0045547215,0.012468216,0.02075429
625,0.2002309,0.031573117,0.008910753,0.004745605,0.011424762,0.026906304
626,0.1995389,0.04381571,0.009656057,0.0057231276,0.015252382,0.019927565
627,0.22082579,0.03412654,0.009296362,0.0046112747,0.014683614,0.020165006
628,0.1795491,0.04602846,0.009625694,0.0042674076,0.013339537,0.018294318
629,0.16722798,0.040241517,0.009031735,0.005682495,0.012622357,0.02089239
630,0.21734837,0.04152457,0.008857438,0.004904591,0.011938016,0.024465356
631,0.19314633,0.04200213,0.009339477,0.005103514,0.014531072,0.022219859
632,0.21884963,0.035796557,0.008960602,0.004647128,0.012406328,0.025421849
633,0.20937973,0.036893982,0.008909518,0.0044882908,0.0115192095,0.022890246
634,0.24150921,0.029032234,0.008699147,0.0043274607,0.012501468,0.024904333
635,0.23616895,0.038503256,0.008615316,0.004685906,0.012680778,0.023887334
636,0.18068728,0.044221297,0.010253653,0.004768012,0.012893942,0.020881107
637,0.23512729,0.03414017,0.008944719,0.004677174,0.0128414,0.021595512
638,0.1712712,0.040096037,0.008983943,0.0050412337,0.011412081,0.021343665
639,0.26037544,0.032218326,0.008411379,0.004804604,0.011594777,0.028157098
640,0.17928998,0.04416488,0.009530737,0.00504038,0.013973872,0.022094129
641,0.19959924,0.04401844,0.009953668,0.0045011844,0.010886722,0.02533973
642,0.20625947,0.03533339,0.00828925,0.004358335,0.011156475,0.025154544
643,0.16887298,0.05842425,0.009997861,0.005944162,0.013811709,0.020333441
644,0.22668687,0.029943004,0.00971725,0.004579747,0.011239541,0.03059377
645,0.19205928,0.04321145,0.009087871,0.004494506,0.013710928,0.020554785
646,0.22558741,0.03276207,0.008973441,0.0048681125,0.0125862295,0.022927871
647,0.20622525,0.03935332,0.008236628,0.0046328176,0.011957876,0.025261603
648,0.21939737,0.031002872,0.008650268,0.0049744537,0.013349382,0.024039852
649,0.20983103,0.035838794,0.0094442,0.0043512355,0.013025216,0.020646963
650,0.16778119,0.041265234,0.009472854,0.005634108,0.015323943,0.019057013
651,0.22284833,0.04108171,0.009238205,0.004543463,0.014602305,0.020134864
652,0.18089148,0.037037455,0.008549956,0.005069925,0.014174959,0.021317832
653,0.23199213,0.03179754,0.008660907,0.0052913385,0.012208961,0.020577587
654,0.22033465,0.032878716,0.008917164,0.0044943052,0.013148424,0.022565147
655,0.18302485,0.041592177,0.009554904,0.005241852,0.011003442,0.020149333
656,0.23746565,0.03997268,0.009361624,0.004809666,0.012411446,0.020068876
657,0.17635128,0.047400523,0.009258697,0.005428946,0.013550277,0.021144802
658,0.18875267,0.04017261,0.010297258,0.0048030517,0.012920789,0.018476501
659,0.18092653,0.04321693,0.009739898,0.0049426383,0.011784361,0.01929426
660,0.20790781,0.04722173,0.0096070245,0.0049642655,0.014794879,0.018854562
661,0.22462581,0.036488805,0.008173053,0.0048177224,0.011095958,0.028502947
662,0.21344629,0.03477176,0.00843,0.0046904385,0.011189042,0.02750893
663,0.20050195,0.05398885,0.008703313,0.004570485,0.011519676,0.021374583
664,0.20444947,0.034939125,0.008659003,0.004675856,0.011559621,0.02573675
665,0.19553968,0.038864676,0.009769288,0.0058867917,0.013832737,0.020255476
666,0.16634344,0.040743593,0.009192122,0.0051788036,0.010593214,0.022411646
667,0.17146005,0.054076716,0.010084745,0.0051135835,0.0128950225,0.020716812
668,0.2106146,0.042349987,0.009005399,0.0044131815,0.013099376,0.022395302
669,0.19953728,0.04755471,0.009369879,0.004559651,0.0129557075,0.02349795
670,0.2591988,0.041407313,0.009439829,0.004515752,0.01125759,0.023363005
671,0.22170356,0.046814784,0.009514753,0.0043446464,0.012904064,0.020371798
672,0.2033009,0.03700361,0.010057941,0.0045211595,0.0128438845,0.020892046
673,0.20318854,0.038994562,0.008755571,0.0046325843,0.012208949,0.021033743
674,0.1765584,0.052873593,0.008884123,0.004581056,0.010555553,0.023678567
675,0.21870302,0.034812592,0.0081191575,0.004154206,0.012198994,0.030399118
676,0.20031835,0.0375754,0.008849951,0.004619444,0.013628076,0.022172099
677,0.17432189,0.04206403,0.008807474,0.005127556,0.012160464,0.022222448
678,0.20534223,0.03879533,0.009285644,0.0041790917,0.010603074,0.023921352
679,0.1884043,0.037493914,0.009208987,0.0051062945,0.0130817825,0.020305207
680,0.22361583,0.034107838,0.008480366,0.004768325,0.010654758,0.029144056
681,0.21715641,0.03673697,0.0079935705,0.0041053398,0.012112733,0.024419399
682,0.23622091,0.031008387,0.009064596,0.004770783,0.011523261,0.025452843
683,0.20463613,0.037092913,0.008481754,0.004793313,0.011020517,0.020454478
684,0.22380194,0.041890793,0.009588604,0.004939581,0.011938685,0.019938892
685,0.19522956,0.03370705,0.009174147,0.0045375056,0.012345755,0.024205936
686,0.22759253,0.04885605,0.008706872,0.0043309224,0.011926446,0.021290503
687,0.2399714,0.031703442,0.009060999,0.0048403954,0.0119444635,0.024645792
688,0.14628088,0.04728207,0.008842046,0.0044929595,0.013194431,0.022446018
689,0.23521775,0.03439266,0.00798467,0.004564716,0.011129998,0.02344129
690,0.20124507,0.039093964,0.007904277,0.0045225373,0.0125124045,0.02272005
691,0.22259992,0.034946643,0.0099442415,0.004403998,0.01162469,0.020457448
692,0.20495063,0.032813437,0.009006969,0.0046124393,0.01159004,0.023933647
693,0.18142056,0.04944438,0.010132143,0.004205274,0.0116768535,0.020530194
694,0.22051202,0.039747115,0.008353562,0.004351787,0.011079686,0.027886396
695,0.20830213,0.035676196,0.009055025,0.004397471,0.012675938,0.02224736
696,0.1914213,0.03276265,0.00875217,0.00458761,0.0132265175,0.022982407
697,0.2077504,0.033715606,0.008370861,0.004868898,0.012074148,0.023349551
698,0.20792526,0.03944171,0.008824587,0.0045761922,0.012794831,0.020711122
699,0.22969978,0.039334808,0.009179853,0.00472125,0.015192373,0.02053784
700,0.19868931,0.033936724,0.009211224,0.005140052,0.011233295,0.02470441
701,0.19760749,0.032029852,0.008666985,0.0050550387,0.011525227,0.024689518
702,0.2074901,0.03290499,0.008320113,0.0047700517,0.012117145,0.02449524
703,0.20870914,0.035988566,0.008246422,0.0042795776,0.010919922,0.030365232
704,0.18428555,0.040593855,0.008726798,0.004662265,0.0119518945,0.021890527
705,0.20749086,0.03468339,0.0080290055,0.005244598,0.012904622,0.02229542
706,0.21222875,0.043110307,0.008366248,0.004542453,0.010421658,0.025732858
707,0.16038,0.04786766,0.008595858,0.004656007,0.012340929,0.020195559
708,0.24466826,0.041733015,0.009608935,0.0042600366,0.011790003,0.021661183
709,0.2581787,0.029625377,0.008678143,0.005264137,0.011833818,0.029940201
710,0.20801227,0.03598963,0.009433054,0.0048750727,0.012695616,0.020885611
711,0.22825962,0.03419321,0.009540974,0.004474242,0.012271795,0.022767939
712,0.16578676,0.04621693,0.009316137,0.004817261,0.010344605,0.02105161
713,0.19574898,0.040468927,0.008547797,0.0046260934,0.012413352,0.021411529
714,0.20517817,0.038396906,0.008867465,0.004571685,0.011275606,0.02151827
715,0.23015252,0.037734844,0.008833642,0.004225524,0.010915926,0.02805511
716,0.23911603,0.028908445,0.009453474,0.005089039,0.010428904,0.02940055
717,0.18007897,0.04787246,0.008963736,0.00448128,0.011957582,0.020967638
718,0.15590808,0.060384076,0.008846314,0.005138716,0.011557277,0.02088563
719,0.18096843,0.03993406,0.0099341115,0.00502298,0.011571602,0.021837223
720,0.22598587,0.03788323,0.009649935,0.0043737255,0.01105264,0.02222348
721,0.21097152,0.03616038,0.009371265,0.004179111,0.01138618,0.023949258
722,0.21861844,0.037976358,0.008897531,0.004255678,0.011307569,0.022320207
